7250,1034.68,946.953
7300,1035.66,927.303
7350,1031.36,979.473
7400,1028.66,942.611
7450,1028.39,1009.8
7500,1029.78,895.318
7550,1026.01,1009.56
7600,1025.42,1111.05
7650,1022.38,962.034
7700,1024.33,882.169
7750,1023.46,1016.71
7800,1025.44,962.741
7850,1026.7,1018.59
7900,1028.7,1075.94
7950,1031.78,963.676
8000,1031.4,1025.18
8050,1033.05,940.747
8100,1032.32,1046.2
8150,1033.62,965.881
8200,1033.15,1039.2
8250,1035.62,1002.97
8300,1034.88,984.481
8350,1034.96,918.675
8400,1037.62,953.623
8450,1037.9,980.411
8500,1035.5,994.678
8550,1034.93,1007.14
8600,1033.5,1007
8650,1034.39,1052.42
8700,1035.6,997.409
8750,1032.08,939.248
8800,1030.11,979.086
8850,1030.68,1062.98
8900,1029.48,1002.61
8950,1028.04,920.67
9000,1028.49,969.793
9050,1027.33,918.552
9100,1026.99,947.586
9150,1025.78,913
9200,1026.48,833.925
9250,1025.26,896.015
9300,1024.21,905.581
9350,1024.12,939.226
9400,1024.61,948.685
9450,1023.83,954.999
9500,1025.03,897.717
9550,1025.11,957.702
9600,1027.83,907.997
9650,1028.31,882.623
9700,1029.32,940.466
9750,1029.64,932.917
9800,1031.23,951.145
9850,1030.71,961.827
9900,1031.18,928.764
9950,1032.97,927.097
10000,1036.26,972.143
10050,1036.13,954.893
10100,1031.81,954.32
10150,1031.89,941.059
10200,1030.45,953.535
10250,1028.78,939.67
10300,1026.83,967.689
10350,1025.08,948.333
10400,1025.41,953.715
10450,1023.55,904.406
10500,1024.48,895.223
10550,1024.13,868.821
10600,1022.58,896.667
10650,1021.87,949.553
10700,1022.91,924.001
10750,1023.89,947.867
10800,1025.6,958.729
10850,1024.44,976.897
10900,1026.25,908.386
10950,1028.96,967.453
11000,1030.81,1000.98
11050,1032,987.43
11100,1031.18,1027.57
11150,1030.79,992.964
11200,1030.75,958.893
11250,1031.97,1022.23
11300,1030.96,1010.57
11350,1031.87,1003.39
11400,1033.45,1023.21
11450,1035.08,1053.66
11500,1034.11,1009.68
11550,1032.78,1023.47
11600,1033.43,971.383
11650,1033.26,1015.23
11700,1033.01,986.15
11750,1033.19,1002.98
11800,1031.48,956.208
11850,1030.99,980.429
11900,1030.84,941.456
11950,1030.21,942.573
12000,1027.38,955.379
12050,1026.82,1010.37
12100,1026.24,950.143
12150,1025.62,957.434
12200,1025.98,961.271
12250,1026.02,1009.45
12300,1025.18,962.504
12350,1025.07,990.998
12400,1025.26,988.314
12450,1027.23,975.025
12500,1024.69,1027.95
12550,1026.57,1011.03
12600,1026.99,973.738
12650,1029.1,946.357
12700,1029.45,968.758
12750,1029.97,1015.58
12800,1030.87,1036.63
12850,1030.34,1005.43
12900,1031.18,1004.32
12950,1030.44,1022.74
13000,1030.99,987.4
13050,1032.26,995.6
13100,1032.87,997.476
13150,1030.8,988.006
13200,1029.66,989.842
13250,1028.44,1023.75
13300,1028.28,1010.8
13350,1026.85,982.289
13400,1026.31,987.954
13450,1026.8,980.8
13500,1026.72,965.15
13550,1026.14,1006.33
13600,1024.09,1000.15
13650,1025.37,983.077
13700,1023.88,974.945
13750,1024.94,957.719
13800,1026.54,1021.35
13850,1026.47,894.933
13900,1028.03,982.447
13950,1029.41,886.112
14000,1032.03,928.671
14050,1032.7,976.184
14100,1034.19,945.992
14150,1034.69,893.259
14200,1034.34,981.947
14250,1034.79,921.48
14300,1034.14,962.813
14350,1034.68,989.796
14400,1032.29,1049.41
14450,1032.53,1006.96
14500,1032.94,1082.77
14550,1032.04,878.466
14600,1030.17,895.708
14650,1029.78,961.383
14700,1028.37,951.643
14750,1024.74,906.517
14800,1024.97,952.244
14850,1025.45,1001.79
14900,1025.83,945.293
14950,1025.43,988.951
15000,1023.49,908.816
15050,1023.43,891.254
15100,1020.6,903.859
15150,1021.99,844.201
15200,1023.37,933.477
15250,1022.62,883.272
15300,1023.15,952.164
15350,1022.74,967.826
15400,1023.13,1023.59
15450,1023.43,867.214
15500,1025.87,907.631
15550,1028.91,1054.94
15600,1027.75,985.244
15650,1029.72,915.873
15700,1028.32,953.908
15750,1030.42,964.344
15800,1031.47,972.136
15850,1034.37,962.747
15900,1033.55,911.29
15950,1032.29,857.864
16000,1030.16,874.208
16050,1028.85,873.522
16100,1026.62,900.792
16150,1027.16,909.17
16200,1026.03,937.542
16250,1025.16,896.24
16300,1023.7,992.534
16350,1023.26,957.871
16400,1022.6,920.516
16450,1022.74,850.127
16500,1023.66,941.004
16550,1024.13,879.319
16600,1024.07,925.183
16650,1025.91,940.07
16700,1026.07,895.436
16750,1027.25,954.433
16800,1027.99,920.442
16850,1026.97,976.227
16900,1026.83,990.823
16950,1028.55,972.051
17000,1027.62,974.517
17050,1027.17,1000.45
17100,1027.45,940.984
17150,1031.23,964.995
17200,1032.39,864.046
17250,1032.26,925.733
17300,1033.49,996.879
17350,1031.47,963.626
17400,1032.05,967.578
17450,1030.07,1026.11
17500,1028.43,967.411
17550,1028.9,906.065
17600,1026.65,979.32
17650,1027.75,929.253
17700,1026.1,912.636
17750,1024.78,1009.7
17800,1024.22,945.392
17850,1022.53,966.954
17900,1022.79,973.839
17950,1023.42,988.512
18000,1024.42,961.139
18050,1023.7,985.265
18100,1022.83,1006.24
18150,1024.61,995.847
18200,1025.27,988.365
