16750,1021,1015.29
16800,1021.51,1015.87
16850,1021.21,1017.36
16900,1020.98,1015.62
16950,1021.33,1015.92
17000,1021.36,1016.23
17050,1021.4,1019.65
17100,1021.53,1016.08
17150,1021.97,1016.51
17200,1022.56,1018.65
17250,1023.53,1016.96
17300,1024.11,1019.9
17350,1025.22,1023.69
17400,1025.42,1025.63
17450,1025.3,1025.33
17500,1025.44,1024.49
17550,1025.08,1022.87
17600,1024.64,1024.19
17650,1024.21,1021.01
17700,1023.33,1019.91
17750,1023.1,1021.77
17800,1022.53,1019.34
17850,1021.83,1025.08
17900,1021.64,1021.26
17950,1020.81,1022.58
18000,1021,1023.53
18050,1020.85,1018.74
18100,1021.2,1019.39
18150,1021.94,1019.75
18200,1022.91,1021.19
18250,1023.35,1021.5
18300,1023.21,1023.38
18350,1023.46,1027.01
18400,1022.81,1027.36
18450,1022.82,1024.93
18500,1023.43,1027.41
18550,1023.54,1026.43
18600,1023.17,1027.58
18650,1023.64,1030.99
18700,1023.97,1029.53
18750,1024.65,1026.8
18800,1024.61,1026.82
18850,1024.53,1028.05
18900,1023.98,1025.31
18950,1023.72,1026.6
19000,1022.89,1025.65
19050,1021.91,1026.96
19100,1021.8,1027.01
19150,1021.29,1025.42
19200,1020.62,1025.44
19250,1019.73,1023.73
19300,1019.72,1025
19350,1019.42,1024.12
19400,1019.03,1021.77
19450,1019.49,1023.34
19500,1019.37,1021.55
19550,1019.31,1019.13
19600,1019.33,1019.69
19650,1019.82,1021.05
19700,1019.8,1023.72
19750,1020.65,1027.45
19800,1021.01,1028.29
19850,1021.67,1031.49
19900,1021.94,1030.11
19950,1022.31,1031.05
20000,1022.96,1029.93
