19050,1016.23,1010.79
19100,1015.22,1009.26
19150,1014.79,1005.99
19200,1014.13,1025.79
19250,1014.25,1024.68
19300,1014.17,1016.9
19350,1014.37,1019.74
19400,1014.7,1013.77
19450,1015.26,1017.64
19500,1015.41,1012.27
19550,1015.84,1011.06
19600,1015.94,1018.35
19650,1015.9,1024.28
19700,1015.61,1012.47
19750,1015.55,1019.73
19800,1015.44,1022.03
19850,1015.09,1013.83
19900,1014.93,1012.77
19950,1014.8,1009.28
20000,1014.48,1007.31
