16750,4.76939,6.74682,2222
16800,4.73811,6.65954,2183
16850,4.77009,6.7021,2173
16900,4.83423,6.76474,2178
16950,4.86729,6.65926,2175
17000,4.89482,6.65182,2179
17050,4.91267,6.5532,2152
17100,4.91051,6.4767,2142
17150,4.91779,6.42499,2114
17200,4.91503,6.51187,2121
17250,4.9158,6.48807,2066
17300,4.95442,6.73048,2155
17350,4.92112,6.62316,2158
17400,4.94856,6.73162,2294
17450,4.92936,6.65244,2250
17500,4.95498,6.70546,2126
17550,4.90868,6.54452,2053
17600,4.95843,6.73525,1968
17650,4.92658,6.55904,1893
17700,4.87664,6.60051,1902
17750,4.88485,6.69633,1816
17800,4.87499,6.87898,1773
17850,4.87018,6.96276,1754
17900,4.88386,6.70616,1783
17950,4.92703,6.78269,1826
18000,4.91456,6.58634,1806
18050,4.88204,6.48138,1813
18100,4.86376,6.45962,1933
18150,4.83257,6.55223,1967
18200,4.74501,6.52098,2084
18250,4.65363,6.32482,2136
18300,4.63711,6.41805,2203
18350,4.51602,6.1591,2267
18400,4.45091,6.30081,2388
18450,4.40475,6.29958,2414
18500,4.35473,6.35092,2437
18550,4.33263,6.38919,2418
18600,4.30075,6.51034,2331
18650,4.28056,6.57151,2323
18700,4.3061,6.67451,2280
18750,4.26593,6.45285,2199
18800,4.26839,6.36148,2112
18850,4.26935,6.23126,2083
18900,4.22332,6.13291,2066
18950,4.22367,6.14074,2117
19000,4.15815,5.89662,2106
19050,4.14457,5.92457,2216
19100,4.13535,5.90754,2245
19150,4.08387,5.57233,2215
19200,4.10254,5.62165,2150
19250,4.07871,5.53065,2177
19300,4.0671,5.52823,2146
19350,4.02066,5.41107,2137
19400,4.01168,5.43348,2182
19450,3.96503,5.34934,2220
19500,3.96031,5.46548,2229
19550,3.95813,5.6241,2145
19600,3.9573,5.79579,2140
19650,3.96285,5.87696,2193
19700,3.95723,5.93463,2128
19750,3.92401,5.72131,2105
19800,3.93939,5.83648,2014
19850,3.95491,5.84532,1952
19900,3.98772,5.99755,1894
19950,3.96176,5.69183,1946
20000,3.93191,5.62316,1946
